name,price_doll,price,url_img,inf
Hyundai Sonata,$16000,1405280сом,https://im.mashina.kg/tachka/images//7/3/4/734279721ec0894f436b28bff4cfaa88_240x180.jpg,"2018г.,2.4л.,автоматседан,бензинрульслева,62000км"
Geely Coolray,$14509,1262283сом,https://im.mashina.kg/tachka/images//c/1/e/c1ea8802ca03f4f7591bb7df02d6f792_240x180.jpg,"2023г.,1.5л.,роботвнедорожник5дв.,бензинрульслева"
Mercedes-Benz S-класс,$5500,483065сом,https://im.mashina.kg/tachka/images//5/2/f/52f1aa1c32fd36f9dc9414c6d6e395b4_240x180.jpg,"1992г.,3.2л.,автоматседан,бензинрульслева,360000км"
Mazda Demio,$2619,230000сом,https://im.mashina.kg/tachka/images//1/a/6/1a6939b63764a0606c39531b33fbe256_240x180.jpg,"1997г.,1.5л.,автоматхэтчбек5дв.,бензинрульсправа,248000км"
Zeekr X,$33571,2920677сом,https://im.mashina.kg/tachka/images//d/4/a/d4a964ec57035f9e4d907ab6199a4dda_240x180.jpg,"2023г.,автоматвнедорожник5дв.,электрорульслева"
Changan UNI-K,$38000,3337540сом,https://im.mashina.kg/tachka/images//4/8/5/485649ff7d0037a3c2e325e8a66c28b9_240x180.jpg,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,47км"
Geely Monjaro,$39000,3425370сом,https://im.mashina.kg/tachka/images//b/5/7/b573f4eb6f4d2607158a8d2eb45ebcb3_240x180.jpg,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,43км"
Toyota Mark X,$9500,834385сом,https://im.mashina.kg/tachka/images//d/0/0/d0089c5217f4b8733fa743478be8f64b_240x180.jpg,"2008г.,2.5л.,автоматседан,бензинрульсправа,129000км"
Zeekr 009,$80649,7016463сом,https://im.mashina.kg/tachka/images//9/e/4/9e450898f77bc7ab089cc38e5f68027c_240x180.jpg,"2023г.,автоматминивэн,электрорульслева"
Geely Monjaro,$39000,3425370сом,https://im.mashina.kg/tachka/images//4/0/1/4014e6fed71b732229c3a78ec0e7f53f_240x180.jpg,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,47км"
Toyota Land Cruiser,$16999,1493022сом,https://im.mashina.kg/tachka/images//d/f/f/dff79180c55a6f1844ba13afa0ac6d2f_240x180.jpg,"2002г.,4.2л.,автоматвнедорожник5дв.,дизельрульслева,234000км"
Chevrolet Spark,$7002,615000сом,https://im.mashina.kg/tachka/images//3/2/6/326442d9795905f57aac64ca2741d47a_240x180.jpg,"2010г.,1л.,автоматхэтчбек5дв.,бензинрульслева,100000км"
Zeekr 001,$53794,4680078сом,https://im.mashina.kg/tachka/images//4/a/2/4a23c44f0977eaa50d8fc4005ab5c341_240x180.jpg,"2023г.,автоматлифтбек,электрорульслева"
Voyah Free,$40733,3543771сом,https://im.mashina.kg/tachka/images//8/6/b/86be764431b616ad6a8cfaafa0da0fc1_240x180.jpg,"2023г.,1.5л.,автоматвнедорожник5дв.,гибридрульслева"
Mercedes-Benz C-Класс,$2505,220000сом,https://im.mashina.kg/tachka/images//d/f/c/dfcfdd745a00a49afda16f2152fef385_240x180.jpg,"1993г.,1.8л.,механикаседан,бензинрульслева,367000км"
ВАЗ (Lada) 21099,$2106,185000сом,https://im.mashina.kg/tachka/images//3/d/f/3df4a0a9232546dd920c864af79efa37_240x180.jpg,"2000г.,1.5л.,механикаседан,бензинрульслева,250000км"
LiXiang L8,$26514,2306718сом,https://im.mashina.kg/tachka/images//2/1/b/21b4fd7d53243c23a04b17a1177a4a91_240x180.jpg,"2023г.,1.5л.,автоматвнедорожник5дв.,гибридрульслева"
LiXiang L7,$53231,4631097сом,https://im.mashina.kg/tachka/images//7/8/7/7878f498903abecb0c1194d083f73c27_240x180.jpg,"2023г.,1.5л.,автоматвнедорожник5дв.,гибридрульслева"
Mercedes-Benz S-класс,$10000,878300сом,https://im.mashina.kg/tachka/images//d/e/d/ded4f9d2a29999a246729950d15ddd98_240x180.jpg,"2003г.,3.7л.,автоматседан,бензинрульслева,244000км"
Lexus RX,$35000,3074050сом,https://im.mashina.kg/tachka/images//d/9/1/d91a09d9e1689a2db0b98ebbcd6a374a_240x180.jpg,"2015г.,3.5л.,вариаторвнедорожник5дв.,гибридрульслева,86000км"
Chevrolet Spark,$9200,808036сом,https://im.mashina.kg/tachka/images//0/9/0/09043483e4d524403813033d5abfc4ab_240x180.jpg,"2016г.,1л.,вариаторхэтчбек5дв.,бензинрульслева,172500км"
LiXiang L9,$63392,5515104сом,https://im.mashina.kg/tachka/images//f/f/f/fff2389fc0111bd4239bf716f412db03_240x180.jpg,"2023г.,1.5л.,автоматвнедорожник5дв.,гибридрульслева"
Lexus RX,$15000,1317450сом,https://im.mashina.kg/tachka/images//1/b/5/1b51430948d9c3d5ba27673382d4a618_240x180.jpg,"2006г.,3л.,автоматвнедорожник5дв.,бензинрульслева,196000км"
Toyota Prius c,$10500,922215сом,https://im.mashina.kg/tachka/images//9/2/d/92dbf3369cc32a3bbd14b1120b8381eb_240x180.jpg,"2012г.,1.5л.,вариаторхэтчбек5дв.,гибридрульслева,96100км"
Changan UNI-K,$27818,2420166сом,https://im.mashina.kg/tachka/images//e/9/2/e9211c75b7a4b3dffe15dc62e804309a_240x180.jpg,"2023г.,1.5л.,автоматвнедорожник5дв.,гибридрульслева"
Toyota Highlander,$46000,4002000сом,https://im.mashina.kg/tachka/images//e/4/e/e4e31e5aa4e02b96053349228e1c36c2_240x180.jpg,"2019г.,3.5л.,автоматвнедорожник5дв.,бензинрульслева,48000км"
Land Rover Freelander,$5500,483065сом,https://im.mashina.kg/tachka/images//f/1/7/f170ba552321dc2be05ff3b018ed790d_240x180.jpg,"2003г.,2л.,автоматвнедорожник5дв.,дизельрульслева,355000км"
BMW 5 серии,$3188,280000сом,https://im.mashina.kg/tachka/images//3/2/0/320dbbf55086648c25b88f31f170347b_240x180.jpg,"1995г.,2.5л.,механикаседан,бензинрульслева,350000км"
Daewoo Tico,$1423,125000сом,https://im.mashina.kg/tachka/images//3/0/4/30404f00e98ee56aa5490ae2b49abd41_240x180.jpg,"1996г.,0.8л.,механикахэтчбек5дв.,бензинрульслева"
Volkswagen Magotan,$26000,2262000сом,https://im.mashina.kg/tachka/images//6/1/f/61f74d1f0585cb7f73695f0656dfa2ed_240x180.jpg,"2019г.,1.4л.,роботседан,бензинрульслева,1000км"
ВАЗ (Lada) 2108,$455,000сом,https://im.mashina.kg/tachka/images//7/7/c/77c532e43da2253502bd7552aea7e94a_240x180.jpg,"1987г.,1.5л.,механикахэтчбек3дв.,бензинрульслева,15889км"
Honda e:NP1,$22000,1914000сом,https://im.mashina.kg/tachka/images//1/e/5/1e5ac9b6d33a3df379aa4a6308f8522a_240x180.jpg,"2023г.,автоматвнедорожник5дв.,электрорульслева"
Lexus RX,$14801,1300000сом,https://im.mashina.kg/tachka/images//c/a/5/ca5a76dfcd3f236871627cc310fceab8_240x180.jpg,"2008г.,3.5л.,автоматвнедорожник5дв.,бензинрульслева,16000км"
Hyundai Sonata,$12999,1141702сом,https://im.mashina.kg/tachka/images//2/b/4/2b42ef252b2c2f4df14dc8a99a429eb7_240x180.jpg,"2016г.,2л.,автоматседан,бензинрульслева,180000км"
Kia Optima,$14300,1255969сом,https://im.mashina.kg/tachka/images//2/4/5/24551ff3c437274fca791b81c1a0a896_240x180.jpg,"2017г.,2.4л.,автоматседан,бензинрульслева,100000км"
Volkswagen Passat CC,$23000,2001000сом,https://im.mashina.kg/tachka/images//7/7/7/777df66f1f73ca284a754ac36f073245_240x180.jpg,"2019г.,1.8л.,роботседан,бензинрульслева,79000км"
BMW X6,$44800,3934784сом,https://im.mashina.kg/tachka/images//b/8/a/b8a735d29c2fab92266c006421baa51b_240x180.jpg,"2017г.,3л.,автоматвнедорожник5дв.,бензинрульслева,68000км"
Toyota Land Cruiser Prado,$29000,2547070сом,https://im.mashina.kg/tachka/images//f/9/0/f90041a75f6363adea1d043914175792_240x180.jpg,"2011г.,4л.,автоматвнедорожник5дв.,бензинрульслева,250000км"
BYD Song Plus,$27400,2383800сом,https://im.mashina.kg/tachka/images//6/d/6/6d69a444affd1ed3d88a0c9db73a8f93_240x180.jpg,"2023г.,автоматвнедорожник5дв.,электрорульслева"
Kia Sorento,$42800,3759124сом,https://im.mashina.kg/tachka/images//0/7/9/0792757dc450db7776c654ead7dedacf_240x180.jpg,"2020г.,2.2л.,роботвнедорожник5дв.,дизельрульслева,90000км"
Volkswagen ID.4,$24993,2174391сом,https://im.mashina.kg/tachka/images//3/1/9/3199cbe1d77211a3ebd338eeaf96b095_240x180.jpg,"2023г.,автоматвнедорожник5дв.,электрорульслева"
Kia K5 I Седан,$10400,913432сом,https://im.mashina.kg/tachka/images//5/8/a/58a034dc3c2d4ca86ce2b937cb4852b7_240x180.jpg,"2012г.,2л.,автоматседан,газрульслева,255000км"
Kia Carnival,$24900,2186967сом,https://im.mashina.kg/tachka/images//1/1/a/11a72e6960ed8f5cbf8407739e24e41a_240x180.jpg,"2016г.,2.2л.,автоматминивэн,дизельрульслева,130000км"
Kia Sportage,$17300,1519459сом,https://im.mashina.kg/tachka/images//3/2/6/326335929ebf638ff6e6bfef654c44e6_240x180.jpg,"2016г.,2л.,автоматвнедорожник5дв.,дизельрульслева,138000км"
BYD Yuan,$22000,1914000сом,https://im.mashina.kg/tachka/images//2/e/f/2ef7bb497824e2902022155ac72e3567_240x180.jpg,"2023г.,автоматвнедорожник5дв.,электрорульслева,14900км"
Toyota Highlander,$26900,2362627сом,https://im.mashina.kg/tachka/images//e/f/e/efe78db98188378a03bd9fa58bc5063e_240x180.jpg,"2012г.,3.5л.,автоматвнедорожник5дв.,бензинрульслева,120000км"
Lexus NX,$36900,3240927сом,https://im.mashina.kg/tachka/images//c/c/6/cc624f66a67b9cff6b427057197ed1b8_240x180.jpg,"2016г.,2.5л.,вариаторвнедорожник5дв.,гибридрульслева,120000км"
Lexus GX,$26500,2327495сом,https://im.mashina.kg/tachka/images//a/6/5/a654f846dab8458ec07e4dbfb650d2de_240x180.jpg,"2007г.,4.7л.,автоматвнедорожник5дв.,бензинрульслева,222000км"
Lexus NX,$36600,3214578сом,https://im.mashina.kg/tachka/images//8/a/c/8ac0d3e5e309c1e4e99cd54e0ca244fd_240x180.jpg,"2016г.,2.5л.,вариаторвнедорожник5дв.,гибридрульслева,89000км"
BYD Han,$38100,3314700сом,https://im.mashina.kg/tachka/images//a/5/9/a59b5b7ff1f00185076db069c7e00263_240x180.jpg,"2022г.,автоматседан,электрорульслева"
Honda Fit,$6999,614722сом,https://im.mashina.kg/tachka/images//9/b/d/9bdebeeaf1c0c7be2c38dfbddce9af3e_240x180.jpg,"2003г.,1.3л.,вариаторхэтчбек5дв.,бензинрульсправа,150000км"
Daewoo Matiz,$2277,200000сом,https://im.mashina.kg/tachka/images//9/5/1/9510116bef2d6fab3dd39b7582872e89_240x180.jpg,"2006г.,0.8л.,механикахэтчбек5дв.,бензинрульслева,177480км"
Kia Sportage,$43000,3776690сом,https://im.mashina.kg/tachka/images//b/b/b/bbb03e9628f106b7d036f6503dc8f32f_240x180.jpg,"2023г.,2.5л.,автоматвнедорожник5дв.,бензинрульслева,10000км"
Tesla Model Y,$40687,3539769сом,https://im.mashina.kg/tachka/images//3/1/c/31cdc626a161ddfa6b28f9fd8c8b35f0_240x180.jpg,"2022г.,автоматвнедорожник5дв.,электрорульслева,100км"
Kia K5 III Седан,$26000,2283580сом,https://im.mashina.kg/tachka/images//8/7/6/876a5df96a2e741733ee35e8d6de40af_240x180.jpg,"2021г.,2л.,автоматседан,гибридрульслева,100000км"
Volkswagen ID.6,$33707,2932509сом,https://im.mashina.kg/tachka/images//8/0/0/80039ec3a0e3b050451895733e3838fa_240x180.jpg,"2022г.,автоматвнедорожник5дв.,электрорульслева"
Honda Stepwgn,$10000,878300сом,https://im.mashina.kg/tachka/images//b/7/3/b73dc7761b8f458e72fdefd94bdeb668_240x180.jpg,"2005г.,2л.,автоматминивэн,бензинрульсправа,347000км"
Daewoo Matiz,$2846,250000сом,https://im.mashina.kg/tachka/images//7/6/2/76227787e6ee4345639b6295d6cbacf3_240x180.jpg,"2005г.,0.8л.,механикахэтчбек5дв.,бензинрульслева,172990км"
Kia K7,$32500,2854475сом,https://im.mashina.kg/tachka/images//5/b/9/5b9018eb2e976dd893f3b90bf45ed604_240x180.jpg,"2020г.,2.5л.,автоматседан,бензинрульслева,72000км"
Honda M-NV,$21000,$21000,https://im.mashina.kg/tachka/images//c/c/6/cc6d2b4613d704b88945a064387e2369_240x180.jpg,"2022г.,автоматвнедорожник5дв.,электрорульслева"
Xpeng P7,$34000,2958000сом,https://im.mashina.kg/tachka/images//0/4/b/04bc690ba871bad3ae9a26f8c798b09d_240x180.jpg,"2022г.,автоматседан,электрорульслева,2000км"
Daewoo Matiz,$3074,270000сом,https://im.mashina.kg/tachka/images//1/6/3/163be068a73a5146144d259a1ba69bb4_240x180.jpg,"2003г.,1л.,механикахэтчбек5дв.,бензинрульслева,178000км"
Xpeng G3,$25000,2175000сом,https://im.mashina.kg/tachka/images//2/1/1/21181ed3b4e06428d817cb02dcde8033_240x180.jpg,"2022г.,автоматвнедорожник5дв.,электрорульслева,2000км"
Nissan Cefiro,$3188,280000сом,https://im.mashina.kg/tachka/images//e/7/5/e75a972efdaf78af7b45d74c1c7e5bc0_240x180.jpg,"1998г.,2л.,автоматседан,бензинрульсправа,130000км"
Tesla Model Y,$43500,3784500сом,https://im.mashina.kg/tachka/images//2/d/1/2d11f6a395f490dcb823314a6132d95d_240x180.jpg,"2022г.,автоматвнедорожник5дв.,электрорульслева,2000км"
Hyundai Sonata,$10700,939781сом,https://im.mashina.kg/tachka/images//b/9/1/b912d26b6b0b123c4f7bf6f1066eac22_240x180.jpg,"2010г.,2л.,автоматседан,бензинрульслева,170000км"
Daewoo Matiz,$3074,270000сом,https://im.mashina.kg/tachka/images//b/e/9/be9a640f9ae300a7509ae5d88d82e121_240x180.jpg,"2006г.,0.8л.,автоматхэтчбек5дв.,бензинрульслева,158000км"
Tesla Model 3,$49800,4332600сом,https://im.mashina.kg/tachka/images//2/b/b/2bb429957f72475d492a5b2afc4cadeb_240x180.jpg,"2022г.,автоматседан,электрорульслева"
Kia Morning,$8700,764121сом,https://im.mashina.kg/tachka/images//6/e/a/6ea8c2eea3a658cedb51fa76487a9cfd_240x180.jpg,"2017г.,1л.,автоматхэтчбек5дв.,бензин/газрульслева,140000км"
Lexus GS,$12000,1053960сом,https://im.mashina.kg/tachka/images//6/4/6/646aa627bafc0b73ccd8c47169f462c4_240x180.jpg,"2007г.,3л.,автоматседан,бензинрульслева,140000км"
BMW 5 серии,$49000,4303670сом,https://im.mashina.kg/tachka/images//f/9/5/f952177a9d66ac89d965e836b6e25306_240x180.jpg,"2019г.,2л.,автоматседан,дизельрульслева,75000км"
Neta V,$14400,1252800сом,https://im.mashina.kg/tachka/images//6/8/6/686befbbc20629e296e4343d2eba9193_240x180.jpg,"2023г.,автоматвнедорожник5дв.,электрорульслева"
Hyundai Sonata,$14500,1273535сом,https://im.mashina.kg/tachka/images//3/5/9/359bd154113ee19f15e553a2da9f57ef_240x180.jpg,"2016г.,2л.,автоматседан,бензинрульслева,206000км"
ВАЗ (Lada) 2112,$1366,120000сом,https://im.mashina.kg/tachka/images//c/a/a/caa817386f18db1d6f1338aa5d76c7f2_240x180.jpg,"1999г.,1.5л.,механикахэтчбек5дв.,бензинрульслева,235000км"
BMW X5,$46000,4040180сом,https://im.mashina.kg/tachka/images//8/7/8/878484c2674aecbb68c5f391e3f5d095_240x180.jpg,"2016г.,3л.,автоматвнедорожник5дв.,дизельрульслева,166000км"
Volkswagen Touran,$5200,456716сом,https://im.mashina.kg/tachka/images//c/5/7/c572ee2f182302f77cb3cbf8f14a9920_240x180.jpg,"2005г.,2л.,автоматкомпактвэн,бензинрульсправа,200000км"
Neta U,$22700,1974900сом,https://im.mashina.kg/tachka/images//d/8/d/d8d8b6ca2219b9cc8a0a8244f049f1b3_240x180.jpg,"2023г.,автоматвнедорожник5дв.,электрорульслева"
Toyota Camry,$19500,1712685сом,https://im.mashina.kg/tachka/images//d/b/4/db4a976f9f5cba4746150a510b46b602_240x180.jpg,"2016г.,2.5л.,автоматседан,бензинрульслева,182000км"
BYD e2,$16500,1435500сом,https://im.mashina.kg/tachka/images//4/5/4/454d0a37969675cbd5a4a50fd47c081b_240x180.jpg,"2021г.,автоматхэтчбек5дв.,электрорульслева,21000км"
BYD Tang,$47200,4106400сом,https://im.mashina.kg/tachka/images//6/6/5/665a66970fd12edb2308b7c3aba77eac_240x180.jpg,"2023г.,автоматвнедорожник5дв.,электрорульслева"
